ID_KEL;Nama_provinsi;nama_kota;nama_kecamatan;nama_kelurahan;SUSPEK;Perawatan RS;Isolasi di Rumah;Suspek Meninggal;Selesai Isolasi;PROBABLE;Perawatan RS;Isolasi di Rumah;Probable Meninggal;Selesai Isolasi;PELAKU PERJALANAN;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;KONTAK ERAT;Perawatan RS;Isolasi di Rumah;Selesai Isolasi;DISCARDED;Isolasi di Rumah;Meninggal;Selesai Isolasi;POSITIF;Dirawat;Sembuh;Meninggal;Self Isolation;Keterangan
3171071007;DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARANG ANYAR;5125;1;231;25;4868;139;2;0;116;21;300;0;35;265;6433;0;229;6205;111;0;0;111;1998;27;1906;32;33;
3171071003;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET;5129;1;231;25;4872;140;2;0;116;21;300;0;35;265;6438;0;229;6209;111;0;0;111;2000;27;1908;32;33;
3171071006;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET KUNINGAN;5133;1;231;25;4876;140;2;0;116;21;300;0;35;265;6442;0;229;6213;112;0;0;112;2001;27;1909;32;33;
3171071005;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KARET SEMANGGI;5138;1;231;25;4880;141;2;0;117;21;301;0;35;265;6446;0;229;6218;112;0;0;112;2003;27;1911;32;33;
3171071004;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KARET TENGSIN;5142;1;231;26;4884;141;2;0;117;21;301;0;36;265;6451;0;229;6222;112;0;0;112;2004;27;1912;32;33;
3174061001;DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;KARTINI;5146;1;231;26;4889;141;2;0;117;21;301;0;36;265;6455;0;229;6226;112;0;0;112;2006;27;1914;33;33;
3174061005;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KAYU MANIS;5150;1;231;26;4893;142;2;0;118;21;301;0;36;266;6460;0;229;6230;112;0;0;112;2007;27;1915;33;33;
3174061004;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;KAYU PUTIH;5155;1;232;26;4897;142;2;0;118;21;301;0;36;266;6464;0;229;6235;112;0;0;112;2009;27;1917;33;33;
3174061002;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KEAGUNGAN;5159;1;232;26;4901;142;2;0;118;21;302;0;36;266;6468;0;229;6239;113;0;0;113;2010;27;1918;33;33;
3174061003;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;KEBAGUSAN;5163;1;232;26;4905;143;2;0;119;21;302;0;36;266;6473;0;229;6243;113;0;0;113;2012;27;1920;33;33;
3174091003;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA SELATAN;5168;1;232;26;4909;143;2;0;119;21;302;0;36;266;6477;0;230;6248;113;0;0;113;2013;27;1921;33;33;
3174091006;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;KEBAYORAN LAMA UTARA;5172;1;232;26;4913;143;2;0;120;21;302;0;36;267;6482;0;230;6252;113;0;0;113;2015;27;1923;33;33;
3174091001;DKI JAKARTA;JAKARTA SELATAN;TEBET;KEBON BARU;5176;1;232;26;4917;144;2;0;120;21;302;0;36;267;6486;0;230;6256;113;0;0;113;2016;27;1924;33;33;
3174091004;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;KEBON BAWANG;5181;1;232;26;4922;144;2;0;120;21;303;0;36;267;6490;0;230;6260;113;0;0;113;2018;27;1926;33;33;
3174091002;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEBON JERUK;5185;1;232;26;4926;144;2;0;121;21;303;0;36;267;6495;0;230;6265;114;0;0;114;2019;27;1927;33;33;
3174091005;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON KACANG;5189;1;232;26;4930;145;2;0;121;21;303;0;36;267;6499;0;230;6269;114;0;0;114;2021;27;1928;33;33;
3174071010;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;KEBON KELAPA;5194;1;232;26;4934;145;2;0;121;21;303;0;36;267;6503;0;230;6273;114;0;0;114;2022;27;1930;33;33;
3174071009;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEBON KOSONG;5198;1;233;26;4938;146;2;0;122;21;303;0;36;268;6508;0;230;6278;114;0;0;114;2024;27;1931;33;33;
3174071002;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;KEBON MANGGIS;5202;1;233;27;4942;146;2;0;122;21;304;0;36;268;6512;0;230;6282;114;0;0;114;2025;27;1933;33;33;
3174071003;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;KEBON MELATI;5207;1;233;27;4946;146;2;0;122;21;304;0;36;268;6517;0;231;6286;114;0;0;114;2027;27;1934;33;33;
3174071001;DKI JAKARTA;JAKARTA TIMUR;MAKASAR;KEBON PALA;5211;1;233;27;4951;147;2;0;123;21;304;0;36;268;6521;0;231;6290;115;0;0;115;2028;27;1936;33;33;
3174071008;DKI JAKARTA;JAKARTA PUSAT;MENTENG;KEBON SIRIH;5215;1;233;27;4955;147;2;0;123;21;304;0;36;268;6525;0;231;6295;115;0;0;115;2030;27;1937;33;33;
3174071007;DKI JAKARTA;JAKARTA BARAT;CENGKARENG;KEDAUNG KALI ANGKE;5219;1;233;27;4959;147;2;0;124;21;304;0;36;268;6530;0;231;6299;115;0;0;115;2031;27;1939;33;33;
3174071005;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA SELATAN;5224;1;233;27;4963;148;2;0;124;21;305;0;36;269;6534;0;231;6303;115;0;0;115;2033;27;1940;33;33;
3174071004;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KEDOYA UTARA;5228;1;233;27;4967;148;2;0;124;21;305;0;36;269;6539;0;231;6307;115;0;0;115;2034;27;1942;33;33;
3174071006;DKI JAKARTA;JAKARTA BARAT;KEBON JERUK;KELAPA DUA;5232;1;233;27;4971;148;2;0;125;21;305;0;36;269;6543;0;231;6312;115;0;0;115;2036;27;1943;33;33;
3174051003;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;KELAPA DUA WETAN;5237;1;234;27;4975;149;2;0;125;21;305;0;36;269;6547;0;231;6316;116;0;0;116;2037;27;1945;33;33;
3174051005;DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING BARAT;5241;1;234;27;4980;149;2;0;125;21;305;0;36;269;6552;0;231;6320;116;0;0;116;2039;27;1946;33;33;
3174051004;DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;KELAPA GADING TIMUR;5245;1;234;27;4984;149;2;0;126;21;306;0;36;269;6556;0;232;6325;116;0;0;116;2040;27;1948;33;33;
3174051006;DKI JAKARTA;JAKARTA BARAT;PALMERAH;KEMANGGISAN;5250;1;234;27;4988;150;2;0;126;21;306;0;36;270;6561;0;232;6329;116;0;0;116;2042;27;1949;33;33;
3174051001;DKI JAKARTA;JAKARTA PUSAT;KEMAYORAN;KEMAYORAN;5254;1;234;27;4992;150;2;0;126;21;306;0;36;270;6565;0;232;6333;116;0;0;116;2043;27;1950;33;33;
3174051002;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;5258;1;234;27;4996;151;2;0;127;21;306;0;36;270;6569;0;232;6337;116;0;0;116;2045;27;1952;33;33;
3174031002;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;5263;1;234;28;5000;151;2;0;127;21;306;0;36;270;6574;0;232;6342;117;0;0;117;2046;27;1953;33;33;
3174031005;DKI JAKARTA;JAKARTA PUSAT;SENEN;KENARI;5267;1;234;28;5004;151;2;0;128;21;307;0;36;270;6578;0;232;6346;117;0;0;117;2048;27;1955;33;33;
3174031001;DKI JAKARTA;JAKARTA BARAT;TAMBORA;KERENDANG;5271;1;234;28;5009;152;2;0;128;21;307;0;36;270;6583;0;232;6350;117;0;0;117;2049;27;1956;33;33;
3174031003;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;KLENDER;5276;1;234;28;5013;152;2;0;128;21;307;0;36;271;6587;0;232;6355;117;0;0;117;2051;27;1958;33;33;
3174031004;DKI JAKARTA;JAKARTA UTARA;KOJA;KOJA;5280;1;235;28;5017;152;2;0;129;21;307;0;36;271;6591;0;232;6359;117;0;0;117;2052;27;1959;33;33;
3174081006;DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU SELATAN;5284;1;235;28;5021;153;2;0;129;21;307;0;36;271;6596;0;233;6363;117;0;0;117;2054;27;1961;33;33;
3174081004;DKI JAKARTA;JAKARTA BARAT;PALMERAH;KOTA BAMBU UTARA;5289;1;235;28;5025;153;2;0;129;21;308;0;36;271;6600;0;233;6367;118;0;0;118;2055;27;1962;33;33;
3174081002;DKI JAKARTA;JAKARTA PUSAT;SENEN;KRAMAT;5293;1;235;28;5029;153;2;0;130;21;308;0;36;271;6604;0;233;6372;118;0;0;118;2057;27;1964;33;33;
3174081001;DKI JAKARTA;JAKARTA TIMUR;KRAMAT JATI;KRAMAT JATI;5297;1;235;28;5033;154;2;0;130;21;308;0;37;271;6609;0;233;6376;118;0;0;118;2058;27;1965;33;33;
3174081005;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;KRAMAT PELA;5301;1;235;28;5037;154;2;0;130;21;308;0;37;272;6613;0;233;6380;118;0;0;118;2060;27;1967;33;33;
3174081003;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;KRUKUT;5306;1;235;28;5042;155;2;0;131;21;308;0;37;272;6618;0;233;6385;118;0;0;118;2061;27;1968;33;33;
3174041003;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;KUNINGAN BARAT;5310;1;235;28;5046;155;2;0;131;21;309;0;37;272;6622;0;233;6389;118;0;0;118;2063;27;1969;33;33;
3174041002;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;KUNINGAN TIMUR;5314;1;235;28;5050;155;2;0;132;21;309;0;37;272;6626;0;233;6393;119;0;0;119;2064;27;1971;33;33;
3174041007;DKI JAKARTA;JAKARTA PUSAT;SENEN;KWITANG;5319;1;235;28;5054;156;2;0;132;21;309;0;37;272;6631;0;233;6397;119;0;0;119;2066;27;1972;33;33;
3174041001;DKI JAKARTA;JAKARTA UTARA;KOJA;LAGOA;5323;1;236;29;5058;156;2;0;132;21;309;0;37;272;6635;0;234;6402;119;0;0;119;2067;27;1974;33;33;
3174041006;DKI JAKARTA;JAKARTA SELATAN;CILANDAK;LEBAK BULUS;5327;1;236;29;5062;156;2;0;133;21;309;0;37;273;6640;0;234;6406;119;0;0;119;2069;27;1975;33;33;
3174041005;DKI JAKARTA;JAKARTA SELATAN;JAGAKARSA;LENTENG AGUNG;5332;1;236;29;5066;157;2;0;133;21;310;0;37;273;6644;0;234;6410;119;0;0;119;2070;27;1977;33;33;
3174041004;DKI JAKARTA;LUAR DKI JAKARTA;LUAR DKI JAKARTA;LUAR DKI JAKARTA;5336;1;236;29;5071;157;2;0;133;21;310;0;37;273;6648;0;234;6414;119;0;0;119;2072;27;1978;33;33;
3174101002;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;LUBANG BUAYA;5340;1;236;29;5075;157;2;0;134;21;310;0;37;273;6653;0;234;6419;120;0;0;120;2073;27;1980;33;33;
3174101001;DKI JAKARTA;JAKARTA TIMUR;MAKASAR;MAKASAR;5345;1;236;29;5079;158;2;0;134;21;310;0;37;273;6657;0;234;6423;120;0;0;120;2075;27;1981;33;33;
3174101004;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA JAYA;5349;1;236;29;5083;158;2;0;134;21;310;0;37;273;6662;0;234;6427;120;0;0;120;2076;27;1983;33;33;
3174101003;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;MALAKA SARI;5353;1;236;29;5087;158;2;0;135;21;310;0;37;274;6666;0;234;6432;120;0;0;120;2077;27;1984;33;33;
3174101005;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;MAMPANG PRAPATAN;5358;1;236;29;5091;159;2;0;135;21;311;0;37;274;6670;0;234;6436;120;0;0;120;2079;27;1986;33;33;
3174021007;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MANGGA BESAR;5362;1;237;29;5095;159;2;0;136;21;311;0;37;274;6675;0;235;6440;120;0;0;120;2080;27;1987;33;33;
3174021004;DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;MANGGA DUA SELATAN;5366;1;237;29;5100;160;2;0;136;21;311;0;37;274;6679;0;235;6444;121;0;0;120;2082;27;1989;33;33;
3174021003;DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI;5371;1;237;29;5104;160;2;0;136;21;311;0;37;274;6683;0;235;6449;121;0;0;121;2083;27;1990;33;33;
3174021002;DKI JAKARTA;JAKARTA SELATAN;TEBET;MANGGARAI SELATAN;5375;1;237;29;5108;160;2;0;137;21;311;0;37;274;6688;0;235;6453;121;0;0;121;2085;27;1991;34;33;
3174021008;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;MAPHAR;5379;1;237;29;5112;161;2;0;137;21;312;0;37;275;6692;0;235;6457;121;0;0;121;2086;27;1993;34;33;
3174021005;DKI JAKARTA;JAKARTA UTARA;CILINCING;MARUNDA;5383;1;237;30;5116;161;2;0;137;21;312;0;37;275;6697;0;235;6462;121;0;0;121;2088;27;1994;34;33;
3174021006;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;MELAWAI;5388;1;237;30;5120;161;2;0;138;21;312;0;37;275;6701;0;235;6466;121;0;0;121;2089;27;1996;34;33;
3174021001;DKI JAKARTA;JAKARTA PUSAT;MENTENG;MENTENG;5392;1;237;30;5124;162;2;0;138;21;312;0;37;275;6705;0;235;6470;122;0;0;121;2091;27;1997;34;33;
3174011005;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;MENTENG ATAS;5396;1;237;30;5129;162;2;0;138;21;312;0;37;275;6710;0;235;6474;122;0;0;122;2092;27;1999;34;33;
3174011004;DKI JAKARTA;JAKARTA SELATAN;TEBET;MENTENG DALAM;5401;1;237;30;5133;162;2;0;139;21;313;0;37;275;6714;0;236;6479;122;0;0;122;2094;27;2000;34;33;
3174011007;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA SELATAN;5405;1;238;30;5137;163;2;0;139;21;313;0;37;276;6719;0;236;6483;122;0;0;122;2095;27;2002;34;33;
3174011006;DKI JAKARTA;JAKARTA BARAT;KEMBANGAN;MERUYA UTARA;5409;1;238;30;5141;163;2;0;140;21;313;0;37;276;6723;0;236;6487;122;0;0;122;2097;27;2003;34;33;
3174011003;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;MUNJUL;5414;1;238;30;5145;163;2;0;140;21;313;0;37;276;6727;0;236;6492;122;0;0;122;2098;27;2005;34;33;
3174011002;DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN BARAT;5418;1;238;30;5149;164;2;0;140;21;313;0;37;276;6732;0;236;6496;123;0;0;122;2100;27;2006;34;33;
3174011001;DKI JAKARTA;JAKARTA UTARA;PADEMANGAN;PADEMANGAN TIMUR;5422;1;238;30;5153;164;2;0;141;21;314;0;37;276;6736;0;236;6500;123;0;0;123;2101;27;2008;34;33;
3175061007;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PAL MERIAM;5427;1;238;30;5157;165;2;0;141;21;314;0;37;277;6741;0;236;6504;123;0;0;123;2103;27;2009;34;33;
3175061004;DKI JAKARTA;JAKARTA BARAT;PALMERAH;PALMERAH;5431;1;238;30;5162;165;2;0;141;21;314;0;37;277;6745;0;236;6509;123;0;0;123;2104;27;2011;34;33;
3175061001;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PANCORAN;5435;1;238;30;5166;165;2;0;142;21;314;0;37;277;6749;0;236;6513;123;0;0;123;2106;27;2012;34;33;
3175061003;DKI JAKARTA;JAKARTA UTARA;TANJUNG PRIOK;PAPANGGO;5440;1;238;31;5170;166;2;0;142;21;314;0;37;277;6754;0;236;6517;123;0;0;123;2107;27;2013;34;33;
3175061005;DKI JAKARTA;JAKARTA PUSAT;SAWAH BESAR;PASAR BARU;5444;1;238;31;5174;166;2;0;142;21;315;0;37;277;6758;0;237;6522;124;0;0;123;2109;27;2015;34;33;
3175061002;DKI JAKARTA;JAKARTA SELATAN;SETIA BUDI;PASAR MANGGIS;5448;1;239;31;5178;166;2;0;143;21;315;0;37;277;6762;0;237;6526;124;0;0;124;2110;27;2016;34;33;
3175061006;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PASAR MINGGU;5452;1;239;31;5182;167;2;0;143;21;315;0;37;278;6767;0;237;6530;124;0;0;124;2112;27;2018;34;33;
3175101006;DKI JAKARTA;JAKARTA PUSAT;SENEN;PASEBAN;5457;1;239;31;5186;167;2;0;144;21;315;0;38;278;6771;0;237;6534;124;0;0;124;2113;27;2019;34;33;
3175101008;DKI JAKARTA;JAKARTA BARAT;KALI DERES;PEGADUNGAN;5461;1;239;31;5191;167;2;0;144;21;315;0;38;278;6776;0;237;6539;124;0;0;124;2115;27;2021;34;33;
3175101002;DKI JAKARTA;JAKARTA PUSAT;MENTENG;PEGANGSAAN;5465;1;239;31;5195;168;2;0;144;21;316;0;38;278;6780;0;237;6543;124;0;0;124;2116;27;2022;34;33;
3175101001;DKI JAKARTA;JAKARTA UTARA;KELAPA GADING;PEGANGSAAN DUA;5470;1;239;31;5199;168;2;0;145;21;316;0;38;278;6784;0;237;6547;124;0;0;124;2118;27;2024;34;33;
3175101007;DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PEJAGALAN;5474;1;239;31;5203;169;2;0;145;21;316;0;38;278;6789;0;237;6551;125;0;0;125;2119;27;2025;34;33;
3175101004;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN BARAT;5478;1;239;31;5207;169;2;0;145;21;316;0;38;279;6793;0;237;6556;125;0;0;125;2121;27;2027;34;33;
3175101003;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;5483;1;239;31;5211;169;2;0;146;21;316;0;38;279;6798;0;238;6560;125;0;0;125;2122;27;2028;34;33;
3175101005;DKI JAKARTA;JAKARTA TIMUR;PASAR REBO;PEKAYON;5487;1;240;31;5215;170;2;0;146;21;317;0;38;279;6802;0;238;6564;125;0;0;125;2124;27;2030;34;33;
3175091002;DKI JAKARTA;JAKARTA BARAT;TAMBORA;PEKOJAN;5491;1;240;31;5220;170;2;0;146;21;317;0;38;279;6806;0;238;6569;125;0;0;125;2125;27;2031;34;33;
3175091001;DKI JAKARTA;JAKARTA SELATAN;MAMPANG PRAPATAN;PELA MAMPANG;5496;1;240;31;5224;170;2;0;147;21;317;0;38;279;6811;0;238;6573;125;0;0;125;2127;27;2033;34;33;
3175091003;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;PENGADEGAN;5500;1;240;32;5228;171;2;0;147;21;317;0;38;279;6815;0;238;6577;126;0;0;126;2128;27;2034;34;33;
3175091005;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PENGGILINGAN;5504;1;240;32;5232;171;2;0;148;21;317;0;38;280;6820;0;238;6581;126;0;0;126;2130;27;2035;34;33;
3175091004;DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PENJARINGAN;5509;1;240;32;5236;171;2;0;148;21;318;0;38;280;6824;0;238;6586;126;0;0;126;2131;27;2037;34;33;
3175071001;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;5513;1;240;32;5240;172;2;0;148;21;318;0;38;280;6828;0;238;6590;126;0;0;126;2133;27;2038;34;33;
3175071003;DKI JAKARTA;JAKARTA PUSAT;TANAH ABANG;PETAMBURAN;5517;1;240;32;5244;172;2;0;149;21;318;0;38;280;6833;0;238;6594;126;0;0;126;2134;27;2040;34;33;
3175071006;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;5522;1;240;32;5249;172;2;0;149;21;318;0;38;280;6837;0;239;6599;126;0;0;126;2136;27;2041;34;33;
3175071005;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO SELATAN;5526;1;240;32;5253;173;2;0;149;21;318;0;38;280;6842;0;239;6603;127;0;0;127;2137;27;2043;34;33;
3175071002;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;PETOJO UTARA;5530;1;241;32;5257;173;2;0;150;21;319;0;38;281;6846;0;239;6607;127;0;0;127;2139;27;2044;34;33;
3175071004;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;5534;1;241;32;5261;174;2;0;150;21;319;0;38;281;6850;0;239;6611;127;0;0;127;2140;27;2046;34;33;
3175071007;DKI JAKARTA;JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN UTARA;5539;1;241;32;5265;174;2;0;150;21;319;0;38;281;6855;0;239;6616;127;0;0;127;2142;27;2047;34;33;
3175031003;DKI JAKARTA;JAKARTA TIMUR;MAKASAR;PINANG RANTI;5543;1;241;32;5269;174;2;0;151;21;319;0;38;281;6859;0;239;6620;127;0;0;127;2143;27;2049;34;33;
3175031002;DKI JAKARTA;JAKARTA BARAT;TAMAN SARI;PINANGSIA;5547;1;241;32;5273;175;2;0;151;21;319;0;38;281;6863;0;239;6624;127;0;0;127;2145;27;2050;34;33;
3175031007;DKI JAKARTA;JAKARTA TIMUR;MATRAMAN;PISANGAN BARU;5552;1;241;32;5277;175;2;0;152;21;320;0;38;281;6868;0;239;6629;128;0;0;128;2146;27;2052;34;33;
3175031008;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PISANGAN TIMUR;5556;1;241;32;5282;175;2;0;152;21;320;0;38;282;6872;0;239;6633;128;0;0;128;2148;27;2053;34;33;
3175031005;DKI JAKARTA;JAKARTA UTARA;PENJARINGAN;PLUIT;5560;1;241;33;5286;176;2;0;152;21;320;0;38;282;6877;0;240;6637;128;0;0;128;2149;27;2055;34;33;
3175031006;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK BAMBU;5565;1;241;33;5290;176;2;0;153;21;320;0;38;282;6881;0;240;6641;128;0;0;128;2151;27;2056;34;33;
3175031001;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KELAPA;5569;1;241;33;5294;176;2;0;153;21;320;0;38;282;6885;0;240;6646;128;0;0;128;2152;27;2057;34;33;
3175031004;DKI JAKARTA;JAKARTA TIMUR;DUREN SAWIT;PONDOK KOPI;5573;1;242;33;5298;177;2;0;153;21;321;0;38;282;6890;0;240;6650;128;0;0;128;2154;27;2059;34;33;
3175041005;DKI JAKARTA;JAKARTA SELATAN;CILANDAK;PONDOK LABU;5578;1;242;33;5302;177;2;0;154;21;321;0;38;282;6894;0;240;6654;129;0;0;129;2155;27;2060;34;33;
3175041004;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;5582;1;242;33;5306;177;2;0;154;21;321;0;38;283;6899;0;240;6658;129;0;0;129;2157;27;2062;34;33;
3175041007;DKI JAKARTA;JAKARTA TIMUR;CIPAYUNG;PONDOK RANGGON;5586;1;242;33;5311;178;2;0;154;21;321;0;38;283;6903;0;240;6663;129;0;0;129;2158;27;2063;34;33;
3175041006;DKI JAKARTA;PROSES UPDATE DATA;PROSES UPDATE DATA;PROSES UPDATE DATA;5591;1;242;33;5315;178;2;0;155;21;321;0;38;283;6907;0;240;6667;129;0;0;129;2160;27;2065;34;33;
3175041003;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTARA;PULAU HARAPAN;5595;1;242;33;5319;179;2;0;155;21;322;0;38;283;6912;0;240;6671;129;0;0;129;2161;27;2066;34;33;
3175041002;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTARA;PULAU KELAPA;5599;1;242;33;5323;179;2;0;156;21;322;0;38;283;6916;0;241;6676;129;0;0;129;2163;27;2068;34;33;
3175041001;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU UTARA;PULAU PANGGANG;5604;1;242;33;5327;179;2;0;156;21;322;0;38;283;6921;0;241;6680;130;0;0;130;2164;27;2069;35;33;
3175081005;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SELATAN;PULAU PARI;5608;1;242;33;5331;180;2;0;156;21;322;0;38;284;6925;0;241;6684;130;0;0;130;2165;27;2071;35;33;
3175081004;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SELATAN;PULAU TIDUNG;5612;1;243;33;5335;180;2;0;157;21;322;0;39;284;6929;0;241;6688;130;0;0;130;2167;27;2072;35;33;
3175081003;DKI JAKARTA;KAB.ADM.KEP.SERIBU;KEP. SERIBU SELATAN;PULAU UNTUNG JAWA;5616;1;243;33;5340;180;2;0;157;21;323;0;39;284;6934;0;241;6693;130;0;0;130;2168;27;2074;35;33;
3175081001;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;PULO;5621;1;243;34;5344;181;2;0;157;21;323;0;39;284;6938;0;241;6697;130;0;0;130;2170;27;2075;35;33;
3175081002;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;PULO GADUNG;5625;1;243;34;5348;181;2;0;158;21;323;0;39;284;6942;0;241;6701;130;0;0;130;2171;27;2077;35;33;
3175011003;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;PULO GEBANG;5629;1;243;34;5352;181;2;0;158;21;323;0;39;284;6947;0;241;6706;131;0;0;131;2173;27;2078;35;33;
3175011005;DKI JAKARTA;JAKARTA SELATAN;PASAR MINGGU;RAGUNAN;5634;1;243;34;5356;182;2;0;158;21;323;0;39;285;6951;0;241;6710;131;0;0;131;2174;27;2079;35;33;
3175011004;DKI JAKARTA;JAKARTA TIMUR;CIRACAS;RAMBUTAN;5638;1;243;34;5360;182;2;0;159;21;324;0;39;285;6956;0;242;6714;131;0;0;131;2176;27;2081;35;33;
3175011001;DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK SELATAN;5642;1;243;34;5364;182;2;0;159;21;324;0;39;285;6960;0;242;6718;131;0;0;131;2177;27;2082;35;33;
3175011006;DKI JAKARTA;JAKARTA UTARA;KOJA;RAWA BADAK UTARA;5647;1;243;34;5369;183;2;0;160;21;324;0;39;285;6964;0;242;6723;131;0;0;131;2179;27;2084;35;33;
3175011002;DKI JAKARTA;JAKARTA SELATAN;KEBAYORAN BARU;RAWA BARAT;5651;1;243;34;5373;183;2;0;160;21;324;0;39;285;6969;0;242;6727;131;0;0;131;2180;27;2085;35;33;
3175051002;DKI JAKARTA;JAKARTA BARAT;CENGKARENG;RAWA BUAYA;5655;1;244;34;5377;184;2;0;160;21;324;0;39;286;6973;0;242;6731;132;0;0;132;2182;28;2087;35;33;
3175051003;DKI JAKARTA;JAKARTA TIMUR;JATINEGARA;RAWA BUNGA;5660;1;244;34;5381;184;2;0;161;21;324;0;39;286;6978;0;242;6736;132;0;0;132;2183;28;2088;35;33;
3175051001;DKI JAKARTA;JAKARTA SELATAN;PANCORAN;RAWA JATI;5664;1;244;34;5385;184;2;0;161;21;325;0;39;286;6982;0;242;6740;132;0;0;132;2185;28;2090;35;33;
3175051004;DKI JAKARTA;JAKARTA TIMUR;CAKUNG;RAWA TERATE;5668;1;244;34;5389;185;2;0;161;21;325;0;39;286;6986;0;242;6744;132;0;0;132;2186;28;2091;35;33;
3175051005;DKI JAKARTA;JAKARTA TIMUR;PULO GADUNG;RAWAMANGUN;5673;1;244;34;5393;185;2;0;162;21;325;0;39;286;6991;0;242;6748;132;0;0;132;2188;28;2093;35;33;
